track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Kilda Kelle (FR),Mr F Maguire,0,J P Dempsey,7th,1 1/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Montana Blue (IRE),Mr J C Barry,0,E O'Connell,6th,2 1/4 l,4,11-5h,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Graigstar (IRE),Mr A P Ryan,7,Peter Fahey,5th,1/2 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Liss Eile (IRE),Mr Alan O'Sullivan,7,John E & Kiely,4th,3/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,3rd,3 3/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Shadows Of My Mind (IRE),Mr H C Swan,3,P M J Doyle,2nd,Nose,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Hillhead Runner (IRE),Mr D Doyle,7,Peter Fahey,1st,N/A,4,11-5,-,True,144,8
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Ad Caelum (IRE),S F O'Keeffe,0,J P Ryan,NR,N/A,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Spanish Maid (IRE),D Meyler,0,F J Flood,NR,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Silver Mill (IRE),C G O'Dwyer,5,J P Ryan,NR,N/A,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Broomfield Gale (IRE),J P Shinnick,5,R Murphy,NR,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Speculatrix,J W Kennedy,0,G Elliott,F,N/A,5,11-7,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Snugsborough Jc (IRE),D P Maxwell,7,J P Broderick,7th,44 l,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Breath Of Wind (IRE),M M McDonagh,0,M Magnussen,6th,4 1/4 l,4,10-12t,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Inch Alainn (IRE),R A Doyle,0,W J Burke,5th,5 1/2 l,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Chapter Thirty (IRE),G B Noonan,5,E McCarthy,4th,6 l,4,10-12,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Love Like This (IRE),S F O'Keeffe,0,J P Ryan,3rd,1/2 l,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Between Friends (IRE),M P Walsh,0,E Bolger,2nd,10 l,4,10-12,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Fair Damsel (IRE),S O'Callaghan,5,R Brabazon,1st,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Ad Caelum (IRE),S F O'Keeffe,0,J P Ryan,NR,N/A,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Spanish Maid (IRE),D Meyler,0,F J Flood,NR,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Silver Mill (IRE),C G O'Dwyer,5,J P Ryan,NR,N/A,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Broomfield Gale (IRE),J P Shinnick,5,R Murphy,NR,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Speculatrix,J W Kennedy,0,G Elliott,F,N/A,5,11-7,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Snugsborough Jc (IRE),D P Maxwell,7,J P Broderick,7th,44 l,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Breath Of Wind (IRE),M M McDonagh,0,M Magnussen,6th,4 1/4 l,4,10-12t,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Inch Alainn (IRE),R A Doyle,0,W J Burke,5th,5 1/2 l,5,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Chapter Thirty (IRE),G B Noonan,5,E McCarthy,4th,6 l,4,10-12,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Love Like This (IRE),S F O'Keeffe,0,J P Ryan,3rd,1/2 l,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Between Friends (IRE),M P Walsh,0,E Bolger,2nd,10 l,4,10-12,-,True,144,9
Killarney Racing Results | 6th October 2024 13:40,N/A,13:40,Good To Yielding,2m 1f,Fair Damsel (IRE),S O'Callaghan,5,R Brabazon,1st,N/A,6,10-13,-,True,144,9
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Benjis Benefit (IRE),D Meyler,0,D Hogan,NR,N/A,6,12-0,102,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Nicholas Street (IRE),M P Walsh,0,E Bolger,13th,Short Head,4,11-6,95,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Highland King (IRE),A Harvey,5,J C McConnell,12th,1 3/4 l,5,11-4p,92,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Eastmore,P Byrnes,0,C Byrnes,11th,3 l,4,11-12t,101,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Gendarme (IRE),S O'Callaghan,5,C Coakley,10th,Short Head,9,10-6,80,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Kings Halo (IRE),R Deegan,0,J Dullea,9th,4 1/2 l,9,11-8,96,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Trenchtown Rock (IRE),C G O'Dwyer,5,V T O'Brien,8th,6 l,11,10-6,80,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Gekkota (FR),P K Donovan,5,T J O'Mara,7th,3 l,8,11-10,98,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Avandra (IRE),S D Torrens,0,P J Rothwell,6th,4 1/4 l,4,10-12,87,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,She's On Line (IRE),G B Noonan,5,E McCarthy,5th,3 1/2 l,6,10-8,82,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Bayou Belle (IRE),P T Smithers,0,J P Fahey,4th,1/2 l,5,11-8,96,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Due Course (IRE),K M Donoghue,0,G P Cromwell,3rd,4 l,6,11-10t,98,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Duke Silver (IRE),M Hamill,0,J P O'Brien,2nd,1/2 l,4,11-4,93,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Say It So (IRE),C M Hogan,7,E McNamara,1st,N/A,5,11-11tb,99,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Benjis Benefit (IRE),D Meyler,0,D Hogan,NR,N/A,6,12-0,102,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Nicholas Street (IRE),M P Walsh,0,E Bolger,13th,Short Head,4,11-6,95,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Highland King (IRE),A Harvey,5,J C McConnell,12th,1 3/4 l,5,11-4p,92,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Eastmore,P Byrnes,0,C Byrnes,11th,3 l,4,11-12t,101,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Gendarme (IRE),S O'Callaghan,5,C Coakley,10th,Short Head,9,10-6,80,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Kings Halo (IRE),R Deegan,0,J Dullea,9th,4 1/2 l,9,11-8,96,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Trenchtown Rock (IRE),C G O'Dwyer,5,V T O'Brien,8th,6 l,11,10-6,80,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Gekkota (FR),P K Donovan,5,T J O'Mara,7th,3 l,8,11-10,98,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Avandra (IRE),S D Torrens,0,P J Rothwell,6th,4 1/4 l,4,10-12,87,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,She's On Line (IRE),G B Noonan,5,E McCarthy,5th,3 1/2 l,6,10-8,82,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Bayou Belle (IRE),P T Smithers,0,J P Fahey,4th,1/2 l,5,11-8,96,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Due Course (IRE),K M Donoghue,0,G P Cromwell,3rd,4 l,6,11-10t,98,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Duke Silver (IRE),M Hamill,0,J P O'Brien,2nd,1/2 l,4,11-4,93,True,144,10
Killarney Racing Results | 6th October 2024 14:15,N/A,14:15,Good To Yielding,2m 1f,Say It So (IRE),C M Hogan,7,E McNamara,1st,N/A,5,11-11tb,99,True,144,10
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Rocky's Diamond (IRE),S Fitzgerald,0,D Queally,NR,N/A,4,12-4,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Master Otis (IRE),C G O'Dwyer,5,T Mullins,PU,N/A,5,11-3,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Drumgill (IRE),D J Gilligan,0,J P Ryan,4th,Head,5,11-11,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Chutzpal (IRE),E M O'Sullivan,7,H De Bromhead,3rd,11 l,5,11-2b,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Lieber Nicc (IRE),M P O'Connor,0,H De Bromhead,2nd,2 l,5,11-5,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Al Gasparo (FR),K M Donoghue,0,G P Cromwell,1st,N/A,5,12-0t,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Rocky's Diamond (IRE),S Fitzgerald,0,D Queally,NR,N/A,4,12-4,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Master Otis (IRE),C G O'Dwyer,5,T Mullins,PU,N/A,5,11-3,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Drumgill (IRE),D J Gilligan,0,J P Ryan,4th,Head,5,11-11,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Chutzpal (IRE),E M O'Sullivan,7,H De Bromhead,3rd,11 l,5,11-2b,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Lieber Nicc (IRE),M P O'Connor,0,H De Bromhead,2nd,2 l,5,11-5,-,True,144,11
Killarney Racing Results | 6th October 2024 14:50,N/A,14:50,Good To Yielding,2m 1f,Al Gasparo (FR),K M Donoghue,0,G P Cromwell,1st,N/A,5,12-0t,-,True,144,11
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Milanaway (IRE),D Meyler,0,D Hogan,NR,N/A,6,11-9t1,97,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Littletwinklestar (IRE),S F O'Keeffe,0,W J O'Doherty,PU,N/A,7,10-6ht,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Ixigreczed (FR),P K Donovan,5,E Seymour,PU,N/A,6,11-8,96,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Padraigs Boy (IRE),M Hamill,0,Ms Alice Curran,9th,19 l,8,11-0p,88,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Oh'herewego (IRE),G B Noonan,5,V T O'Brien,8th,4 1/2 l,15,10-6,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Iron Allen (FR),Mr R W Barron,5,John Hayes,7th,17 l,6,11-13,101,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Technology (IRE),B W Harvey,0,J C McConnell,6th,6 l,7,11-9t,97,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Danesfort Mayfly (IRE),M J M O'Sullivan,0,W J Lanigan,5th,5 1/2 l,7,10-6tp,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Temptationinmilan (IRE),P Byrnes,0,C Byrnes,4th,3 l,8,11-11,99,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Vintage Gold (IRE),A Harvey,5,J J Murphy,3rd,1 1/4 l,5,11-5b1,93,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,2nd,5 l,6,11-7,95,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,1st,N/A,8,11-0,88,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Milanaway (IRE),D Meyler,0,D Hogan,NR,N/A,6,11-9t1,97,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Littletwinklestar (IRE),S F O'Keeffe,0,W J O'Doherty,PU,N/A,7,10-6ht,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Ixigreczed (FR),P K Donovan,5,E Seymour,PU,N/A,6,11-8,96,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Padraigs Boy (IRE),M Hamill,0,Ms Alice Curran,9th,19 l,8,11-0p,88,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Oh'herewego (IRE),G B Noonan,5,V T O'Brien,8th,4 1/2 l,15,10-6,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Iron Allen (FR),Mr R W Barron,5,John Hayes,7th,17 l,6,11-13,101,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Technology (IRE),B W Harvey,0,J C McConnell,6th,6 l,7,11-9t,97,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Danesfort Mayfly (IRE),M J M O'Sullivan,0,W J Lanigan,5th,5 1/2 l,7,10-6tp,80,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Temptationinmilan (IRE),P Byrnes,0,C Byrnes,4th,3 l,8,11-11,99,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Vintage Gold (IRE),A Harvey,5,J J Murphy,3rd,1 1/4 l,5,11-5b1,93,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,The Striker Dylan (IRE),R Deegan,0,L P Cusack,2nd,5 l,6,11-7,95,True,144,12
Killarney Racing Results | 6th October 2024 15:25,N/A,15:25,Good To Yielding,2m 6f 180y,Doitforjane Sid (IRE),J P Shinnick,5,Donncha Duggan,1st,N/A,8,11-0,88,True,144,12
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,General Clermont (FR),G Brouder,5,D E Fitzgerald,NR,N/A,8,11-11,113,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Itsalonglongroad,S O'Callaghan,5,C Coakley,PU,N/A,10,11-6v,108,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Another Ocana (IRE),E Walsh,0,L J Archdeacon,F,N/A,7,11-0,102,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Mc Alpine (IRE),S D Torrens,0,P J Rothwell,F,N/A,10,10-9b1,97,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Freddie Robdal (IRE),E M O'Sullivan,7,H De Bromhead,6th,17 l,7,11-9t,111,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Whatsafellatodo (IRE),D J Gilligan,0,Richard Daniels,5th,8 l,11,11-9,111,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Coole Arcade (IRE),M J M O'Sullivan,0,C Coakley,4th,11 l,10,10-0tb1,88,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Time Marches On (IRE),C Stone-Walsh,0,J Motherway,3rd,1/2 l,8,11-11b,113,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Skippin Court (IRE),K C Sexton,0,G P Cromwell,2nd,18 l,7,12-0t,116,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Jack Holiday (IRE),P Byrnes,0,D M Christie,1st,N/A,10,11-4p,106,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,General Clermont (FR),G Brouder,5,D E Fitzgerald,NR,N/A,8,11-11,113,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Itsalonglongroad,S O'Callaghan,5,C Coakley,PU,N/A,10,11-6v,108,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Another Ocana (IRE),E Walsh,0,L J Archdeacon,F,N/A,7,11-0,102,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Mc Alpine (IRE),S D Torrens,0,P J Rothwell,F,N/A,10,10-9b1,97,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Freddie Robdal (IRE),E M O'Sullivan,7,H De Bromhead,6th,17 l,7,11-9t,111,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Whatsafellatodo (IRE),D J Gilligan,0,Richard Daniels,5th,8 l,11,11-9,111,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Coole Arcade (IRE),M J M O'Sullivan,0,C Coakley,4th,11 l,10,10-0tb1,88,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Time Marches On (IRE),C Stone-Walsh,0,J Motherway,3rd,1/2 l,8,11-11b,113,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Skippin Court (IRE),K C Sexton,0,G P Cromwell,2nd,18 l,7,12-0t,116,True,144,13
Killarney Racing Results | 6th October 2024 16:00,N/A,16:00,Yielding (Yielding To Soft In Places),2m 1f,Jack Holiday (IRE),P Byrnes,0,D M Christie,1st,N/A,10,11-4p,106,True,144,13
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Game And Glory (IRE),S D Torrens,0,P J Rothwell,NR,N/A,8,11-5p,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Emily In Paris (IRE),G Brouder,5,D E Fitzgerald,NR,N/A,6,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Fremantle Doctor (IRE),B W Harvey,0,J C McConnell,PU,N/A,6,11-12t,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Pearlofflorida (IRE),R Deegan,0,L P Cusack,PU,N/A,7,11-5p1,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Keeffelee (IRE),R A Doyle,0,Miss J M Lee,F,N/A,10,11-12p,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Malinas Glory (IRE),M J M O'Sullivan,0,A O'Grady,F,N/A,7,11-12,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Thecornerbar (IRE),D J Gilligan,0,G Elliott,6th,19 l,5,11-5t,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Dawn Escape (IRE),S W Flanagan,0,L Casey,5th,15 l,5,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Pictures Of Home,S O'Callaghan,5,T M Walsh,4th,3 1/4 l,8,11-12b1,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Zolpharine (IRE),S F O'Keeffe,0,J P Ryan,3rd,23 l,6,11-12,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,The Great Unknown (IRE),M P O'Connor,0,H De Bromhead,2nd,1 l,5,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Brave Adam (IRE),T Joseph Kelly,7,T Cooper,1st,N/A,6,11-12t,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Game And Glory (IRE),S D Torrens,0,P J Rothwell,NR,N/A,8,11-5p,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Emily In Paris (IRE),G Brouder,5,D E Fitzgerald,NR,N/A,6,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Fremantle Doctor (IRE),B W Harvey,0,J C McConnell,PU,N/A,6,11-12t,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Pearlofflorida (IRE),R Deegan,0,L P Cusack,PU,N/A,7,11-5p1,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Keeffelee (IRE),R A Doyle,0,Miss J M Lee,F,N/A,10,11-12p,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Malinas Glory (IRE),M J M O'Sullivan,0,A O'Grady,F,N/A,7,11-12,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Thecornerbar (IRE),D J Gilligan,0,G Elliott,6th,19 l,5,11-5t,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Dawn Escape (IRE),S W Flanagan,0,L Casey,5th,15 l,5,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Pictures Of Home,S O'Callaghan,5,T M Walsh,4th,3 1/4 l,8,11-12b1,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Zolpharine (IRE),S F O'Keeffe,0,J P Ryan,3rd,23 l,6,11-12,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,The Great Unknown (IRE),M P O'Connor,0,H De Bromhead,2nd,1 l,5,11-5,-,True,144,14
Killarney Racing Results | 6th October 2024 16:35,N/A,16:35,Yielding (Yielding To Soft In Places),2m 7f 100y,Brave Adam (IRE),T Joseph Kelly,7,T Cooper,1st,N/A,6,11-12t,-,True,144,14
Killarney Racing Results | 6th October 2024 17:10,N/A,17:10,Yielding (Yielding To Soft In Places),2m 7f 100y,Agirlcalledchloe (IRE),S D Torrens,0,P J Rothwell,NR,N/A,7,10-1b,73,True,144,15
