track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Pigeon House (IRE),J W Kennedy,0,Mrs J Harrington,3rd,6 1/2 l,4,11-7p,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Mordor (FR),Sam Ewing,0,G Elliott,2nd,3 1/2 l,4,11-7,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Feud,D E Mullins,0,R O'Brien,1st,N/A,4,11-7,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Nibras Rainbow (IRE),K C Sexton,0,P W Flynn,UR,N/A,4,11-0tb,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,St Anthonys Corner (IRE),R P Geoghegan,7,N Lee,UR,N/A,4,11-0h,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Palamon (IRE),J C Gainford,0,P Nolan,11th,6 1/2 l,4,11-7t,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Celtic Crossing (IRE),P J O'Hanlon,0,D Collins,10th,5 1/2 l,4,10-7,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Bright Legend (IRE),D King,0,D Hogan,9th,1 l,4,11-0,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Hutton Glen (IRE),D J O'Keeffe,0,T Gibney,8th,9 1/2 l,4,11-0t1,-,True,130,38
Galway Racing Results | 29th July 2024 16:50,N/A,16:50,Good (Good To Yielding In Places),2m 130y,Bobbysingindablues (IRE),Jack G Gilligan,7,P J Gilligan,7th,1 l,4,11-0,-,True,130,38
